sample,dr_LAL,dr_LAM,dr_LAU,bar_LAL,bar_LAM,bar_LAU,sp_LAL,sp_LAM,sp_LAU
1261,0.548691375,0.574232441,0.25777314,1.622787633,1.728567149,1.599669065,0.470064669,0.478545652,0.468245605
1262,0.362069611,0.299611621,0.289321401,1.635846042,1.598390943,1.64209722,0.470536233,0.486870042,0.476965564
1263,0.412598254,0.450585183,0.289443453,1.579252966,1.669920447,1.660340552,0.49496284,0.48144519,0.452330869
1264,0.570866883,0.564609645,0.140073779,1.60672468,1.646228319,1.700047327,0.490098523,0.475244459,0.454944233
1265,0.465194027,0.587738158,0.323663864,1.573569483,1.696657633,1.687114243,0.471682037,0.485026681,0.453500231
1266,0.435573554,0.63459377,0.236784734,1.584436089,1.607221024,1.68406795,0.485574443,0.480473342,0.468260071
1267,0.526149329,0.624092042,0.242279115,1.638810102,1.567166344,1.672943746,0.471201933,0.480056718,0.470795806
1268,0.472458521,0.429801393,0.389899717,1.565450719,1.598484371,1.685730797,0.46539276,0.477669342,0.472913692
1269,0.493785848,0.5296058,0.306869184,1.539616285,1.675191175,1.63998421,0.466079155,0.473177869,0.461857564
1270,0.692227641,0.610761638,0.256714336,1.609143203,1.632816914,1.682780167,0.449082486,0.470602379,0.457004026
1271,0.616430819,0.589585535,0.51101459,1.589018618,1.604375866,1.660557598,0.459604487,0.480911968,0.457939744
1272,0.653804348,0.644862101,0.26164783,1.596909183,1.604873364,1.583633491,0.474407263,0.472940579,0.465217015
1273,0.487988807,0.513277745,0.279605865,1.593871128,1.614185427,1.709535555,0.45391004,0.472097381,0.470650957
1274,0.453521798,0.508948858,0.433926427,1.614837343,1.715467525,1.738381107,0.479904156,0.486640904,0.451023056
1275,0.545505052,0.499297121,0.275513635,1.633479502,1.660405188,1.759468043,0.466169141,0.49697548,0.447142218
1276,0.583980496,0.588490648,0.241858114,1.545026939,1.635323275,1.723655773,0.467558003,0.498191511,0.431913882
1277,0.483802751,0.513580882,0.228730308,1.61009676,1.737987035,1.692072716,0.479668391,0.48486362,0.458703884
1278,0.536141942,0.510548188,0.236752945,1.607022093,1.681489228,1.627651451,0.481512504,0.488154076,0.459645922
1279,0.387943055,0.643332052,0.327220755,1.61354565,1.663704003,1.703103298,0.46364605,0.463094193,0.451736366
1280,0.494027022,0.473557223,0.275117124,1.630923958,1.67709202,1.678633518,0.466659782,0.470844127,0.464206132
1281,0.56105667,0.548648334,0.376434989,1.570996254,1.678154459,1.66033995,0.475014719,0.478355745,0.453951629
1282,0.564455016,0.629324578,0.193682444,1.55508515,1.694056349,1.691453124,0.473930848,0.479161256,0.467932359
1283,0.575546828,0.579637023,0.29527805,1.621576679,1.698230113,1.681320587,0.468838996,0.473763759,0.483106569
1284,0.489941059,0.504225598,0.284093775,1.605937298,1.626938276,1.631519138,0.47333468,0.490110174,0.462609721
1285,0.427187619,0.446881862,0.299960836,1.616847856,1.631691698,1.674248426,0.451845024,0.496703925,0.468346733
1286,0.436339277,0.528649341,0.274339362,1.584437296,1.660608514,1.637099177,0.468201964,0.49860938,0.464323871
1287,0.388093041,0.635903916,0.317590616,1.635608961,1.694772486,1.656179278,0.462162262,0.511865899,0.468677372
1288,0.515584666,0.550973921,0.314238069,1.532989943,1.672036461,1.655898373,0.470054752,0.512411938,0.470411453
1289,0.518804459,0.40982562,0.326568649,1.525475252,1.736073264,1.653715098,0.464681713,0.483382273,0.467715569
1290,0.532968079,0.584468838,0.291900601,1.563040101,1.584462302,1.6825303,0.455920761,0.497680395,0.458140055
1291,0.521101432,0.703665939,0.518958737,1.616808313,1.614600068,1.668287789,0.472454173,0.485890924,0.448200783
1292,0.487544059,0.427973546,0.260866353,1.583931868,1.673029006,1.703848022,0.468244125,0.488012009,0.460974573
1293,0.58456919,0.477948767,0.275509744,1.592101151,1.690185572,1.692686149,0.464043809,0.486966094,0.469096493
1294,0.51595334,0.517812644,0.232947253,1.595976007,1.705369472,1.693659208,0.48183428,0.468936004,0.476410917
1295,0.490419018,0.539417862,0.281493154,1.616661254,1.680218511,1.663327338,0.470984833,0.47889444,0.491907081
1296,0.40392874,0.60448053,0.331613066,1.594692307,1.767012969,1.64752418,0.489313934,0.481160324,0.469757299
1297,0.47366613,0.623537975,0.275945356,1.61701861,1.701857035,1.625674101,0.493580142,0.480307479,0.498972865
1298,0.478164624,0.544531377,0.164333722,1.539256418,1.551694166,1.644021375,0.477636563,0.498785828,0.470349402
1299,0.466557448,0.583578854,0.224873525,1.613231179,1.674968471,1.648214999,0.47777741,0.478368875,0.459860764
1300,0.426906497,0.544272065,0.190635487,1.640684502,1.780807709,1.647794141,0.485106101,0.478815356,0.484792035
1301,0.526242988,0.534572436,0.2633851,1.610294184,1.737359982,1.656409743,0.466558184,0.468207036,0.478962711
1302,0.576853842,0.504170935,0.407814187,1.602329504,1.649625849,1.676240274,0.477902207,0.493424613,0.446344693
1303,0.476388277,0.456909087,0.275995058,1.619237965,1.70036616,1.667880331,0.482304609,0.478486605,0.46430137
1304,0.575318167,0.440318323,0.393189367,1.641343541,1.734420511,1.682648612,0.4706368,0.463907794,0.451472437
1305,0.55199938,0.550574434,0.362278582,1.663014435,1.599778877,1.654082831,0.472204827,0.473766032,0.456022071
1306,0.398157183,0.675732906,0.321139536,1.517191201,1.708400324,1.695681704,0.47656769,0.465674495,0.442198438
1307,0.484952046,0.557431032,0.313155352,1.609416412,1.639935773,1.646675958,0.456852274,0.489423955,0.45679189
1308,0.495789923,0.619670579,0.22900042,1.683705233,1.68185105,1.670296743,0.462601048,0.472847996,0.463847885
1309,0.546000309,0.624012202,0.228393556,1.53574633,1.648935025,1.774018075,0.467543023,0.474538063,0.455018109
1310,0.536962903,0.638374017,0.219711918,1.586785981,1.669662342,1.615878625,0.464326634,0.462262749,0.459951169
1311,0.398731288,0.499754913,0.328174545,1.609927687,1.666765142,1.682877815,0.469527578,0.489484483,0.461474393
1312,0.61203146,0.592512444,0.352662105,1.621659579,1.64450043,1.661271253,0.467393007,0.485483416,0.480909184
1313,0.507162795,0.530063029,0.225119911,1.615467866,1.657936631,1.631623949,0.466815473,0.488521172,0.47098064
1314,0.519225878,0.534219305,0.333271349,1.579197663,1.642065102,1.642884871,0.475982175,0.481931812,0.481460529
1315,0.483772997,0.531169737,0.153831267,1.6063783,1.667606211,1.682623784,0.49164973,0.483942336,0.484986887
1316,0.410108325,0.58245035,0.12831427,1.592232103,1.749092277,1.746502356,0.478880436,0.498081342,0.473000098
1317,0.348879654,0.382751423,0.468115981,1.610462622,1.629533022,1.782619733,0.472611969,0.481646164,0.472529293
1318,0.358524598,0.395346274,0.327175577,1.581260096,1.747552997,1.673467916,0.484713017,0.484079643,0.47048949
1319,0.599812006,0.54662717,0.293342139,1.605257651,1.609860419,1.686488808,0.465170463,0.481945505,0.482616005
1320,0.482766739,0.600795247,0.264268668,1.576796584,1.683633895,1.616876797,0.46944075,0.497754366,0.470131296
1321,0.548499322,0.588418376,0.244098298,1.620393786,1.676425786,1.601780537,0.481022377,0.474386863,0.474384757
1322,0.374270561,0.561542619,0.303168248,1.619024026,1.66539336,1.580360126,0.476659487,0.478166233,0.471107906
1323,0.447017153,0.303310962,0.369370521,1.583002438,1.732653021,1.686590562,0.466824946,0.496894127,0.469247132
1324,0.571985019,0.468442011,0.226829444,1.625863964,1.690738767,1.674611038,0.476410741,0.493588161,0.477628278
1325,0.334902967,0.422250776,0.358505438,1.527727283,1.705182632,1.628431852,0.469478997,0.481292663,0.483032233
1326,0.356305748,0.617637738,0.258538579,1.538178914,1.767622095,1.660628041,0.456080455,0.478862505,0.45207606
1327,0.541902223,0.627795617,0.24190708,1.567268056,1.682779219,1.65919415,0.476178396,0.481825555,0.479081577
1328,0.437228324,0.434435234,0.15766202,1.584561067,1.712183109,1.658654477,0.457498352,0.501209878,0.486706037
1329,0.475097301,0.533677469,0.363112232,1.623120106,1.69567967,1.670062123,0.451808358,0.479708156,0.477174059
1330,0.579586534,0.501950909,0.098857413,1.661284764,1.637355085,1.64249397,0.464511726,0.490882425,0.473533595
1331,0.536672367,0.424735795,0.250795749,1.613901802,1.652921666,1.633664303,0.467629745,0.481730219,0.486253975
1332,0.545730058,0.40606395,0.194885528,1.59693859,1.765710747,1.61728986,0.485963227,0.489315639,0.479645936
1333,0.462708019,0.403321199,0.268353035,1.645495511,1.757897356,1.616560174,0.453408302,0.507198714,0.468721362
1334,0.441230527,0.588088844,0.244222699,1.598082839,1.752241079,1.604642998,0.447020409,0.479607612,0.467372767
1335,0.596406185,0.396172472,0.380435188,1.625749312,1.697146496,1.682903621,0.462155685,0.498996301,0.461673702
1336,0.507512516,0.621550723,0.201670927,1.571590851,1.672828782,1.696963829,0.473623185,0.47774077,0.461357452
1337,0.551768045,0.566913959,0.212224225,1.654235903,1.626173218,1.692176118,0.472952791,0.475061679,0.488863384
1338,0.620554896,0.606118882,0.178768505,1.62014645,1.642388664,1.688929462,0.484551373,0.477881107,0.473358737
1339,0.64087688,0.505444495,0.34950253,1.6156062,1.688273243,1.614804545,0.465590018,0.48863761,0.450572495
1340,0.586496162,0.527331284,0.408452871,1.591374072,1.675193118,1.628359467,0.480091351,0.465643315,0.457134095
1341,0.432939728,0.53614069,0.158662459,1.588176347,1.616728784,1.659326284,0.466955659,0.475904503,0.463512522
1342,0.570990182,0.437860211,0.332982292,1.659946996,1.734942661,1.654163963,0.484103436,0.477874782,0.474779521
1343,0.416617597,0.405592293,0.221815347,1.568283226,1.66561351,1.622550725,0.482218531,0.491235521,0.476953349
1344,0.40447617,0.355984877,0.259567726,1.587232415,1.683903084,1.630642062,0.489489355,0.482360564,0.465508808
1345,0.400050211,0.567157371,0.248118072,1.623590727,1.649828239,1.588015557,0.479796328,0.487850021,0.44805366
1346,0.331917718,0.34517814,0.219133892,1.592524742,1.64617407,1.734078528,0.48467084,0.464841223,0.471225849
1347,0.492709339,0.499400034,0.148646151,1.601736237,1.661428882,1.653178145,0.453094618,0.493541908,0.47314276
1348,0.523077043,0.438993068,0.189717391,1.608976914,1.717481408,1.657396883,0.466998825,0.494800283,0.471197503
1349,0.524697886,0.567236354,0.277979169,1.615582004,1.682262364,1.639704467,0.460359765,0.490065678,0.476008038
1350,0.44992048,0.512989427,0.309354903,1.604793821,1.664410911,1.657259722,0.466053465,0.485246861,0.48505574
1351,0.528950857,0.568395863,0.276415011,1.565214374,1.680193391,1.686613497,0.471682005,0.48982708,0.469574802
1352,0.483553034,0.49434786,0.351433316,1.594425786,1.681666318,1.626275783,0.45282075,0.489112583,0.478459309
1353,0.475445646,0.470924316,0.455909882,1.616727454,1.731853892,1.635278681,0.475801362,0.470555943,0.46660976
1354,0.419416212,0.454416128,0.228257474,1.604484544,1.679121249,1.681804381,0.480266341,0.476381386,0.446032614
1355,0.413543032,0.80397877,0.354041973,1.651176361,1.698355005,1.635346098,0.480365168,0.490693777,0.458507787
1356,0.486258388,0.484366438,0.275382604,1.634671989,1.660848054,1.624433389,0.481651868,0.489439154,0.469325368
1357,0.621924265,0.512908221,0.432082656,1.599228527,1.628955979,1.637442538,0.465579145,0.473736561,0.456778605
1358,0.611605962,0.561091915,0.254829276,1.529784217,1.669628148,1.702425537,0.471691887,0.470249428,0.471824891
1359,0.560499947,0.431505395,0.281640981,1.523506587,1.672039462,1.752166216,0.474777888,0.484121861,0.455895767
1360,0.485164188,0.539005065,0.25353971,1.625525542,1.667031067,1.69389631,0.454409856,0.463786537,0.460223283
1361,0.617826665,0.585182426,0.268541828,1.637045986,1.719770151,1.709946207,0.474427529,0.465932421,0.441809403
1362,0.460049667,0.530224576,0.192684861,1.674609583,1.728697819,1.735485162,0.463556995,0.465569746,0.464648388
1363,0.495632716,0.618438723,0.456523392,1.64286854,1.743859435,1.670536989,0.468596027,0.46418874,0.463983603
1364,0.558774512,0.527340218,0.154022575,1.677136429,1.742690061,1.675495661,0.48732313,0.482670701,0.475038307
1365,0.444941737,0.453232204,0.265354592,1.619132103,1.595586838,1.655045139,0.475284858,0.471784801,0.469874792
1366,0.479188809,0.607546483,0.23383207,1.623075526,1.728760516,1.649383996,0.459077977,0.463267107,0.461667132
1367,0.549650633,0.625172368,0.279309439,1.608108884,1.719572029,1.656165388,0.472582959,0.485194069,0.462614152
1368,0.586187345,0.694464552,0.269500562,1.611482338,1.654765886,1.669341634,0.486059711,0.486763224,0.454709175
1369,0.496210155,0.474844009,0.144251081,1.624668334,1.713682425,1.718981558,0.486662125,0.500995638,0.470609516
1370,0.631633794,0.541943823,0.360417199,1.682222049,1.633466621,1.713712994,0.470010595,0.492690393,0.484152242
1371,0.527927269,0.508177709,0.115776915,1.549233732,1.653831387,1.683023004,0.468647986,0.482310289,0.480576014
1372,0.461314391,0.590533585,0.115638787,1.599231267,1.661838386,1.718825131,0.467112249,0.482954742,0.484947493
1373,0.432103535,0.525836532,0.228225487,1.56126092,1.681816723,1.676202182,0.47236057,0.474183412,0.475359166
1374,0.411803819,0.422915556,0.370651177,1.551760559,1.72635056,1.674900572,0.468960516,0.47707149,0.480186498
1375,0.436743828,0.524480916,0.331272775,1.604690182,1.711528103,1.713573623,0.4798722,0.488953074,0.478926855
1376,0.410211405,0.495862864,0.317906982,1.687885187,1.709649089,1.639555825,0.470446287,0.50319115,0.471919037
1377,0.411877888,0.546239422,0.093247508,1.689439785,1.702505043,1.739165598,0.481338041,0.483764925,0.46520488
1378,0.468912469,0.472798432,0.179014785,1.549603518,1.621948648,1.680577021,0.480287437,0.478250035,0.490910295
1379,0.521384994,0.5276654,0.288091776,1.642411138,1.652972553,1.612645978,0.46347803,0.467953319,0.473553672
1380,0.392064317,0.674255232,0.287067581,1.613980763,1.660595562,1.676867115,0.477979017,0.497130446,0.469710272
1381,0.388073943,0.639996968,0.26286809,1.559431001,1.655047861,1.731954554,0.496064595,0.471095201,0.456524999
1382,0.576796465,0.588206817,0.363808609,1.633023984,1.59198318,1.68758182,0.494837001,0.478702003,0.45325418
1383,0.417555293,0.633395782,0.38707122,1.602476906,1.69214099,1.748342743,0.496136075,0.494366606,0.472923552
1384,0.364992784,0.618648726,0.187492184,1.590229492,1.683245708,1.57639082,0.465684167,0.466262585,0.468689123
1385,0.332454945,0.444256989,0.227318815,1.541187842,1.676924275,1.702410758,0.487913732,0.464659289,0.489246611
1386,0.330453576,0.50386945,0.097599933,1.626684244,1.710659751,1.712889419,0.469593953,0.475861695,0.459428957
1387,0.470740667,0.504349048,0.179207565,1.535913179,1.678354227,1.685681433,0.46605124,0.4702762,0.440211384
1388,0.564622255,0.481292303,0.360858467,1.565644394,1.727496307,1.717597856,0.486371967,0.500336684,0.468876165
1389,0.637602253,0.543369893,0.162605061,1.660538696,1.788191987,1.70214164,0.469121743,0.479107968,0.471501068
1390,0.43928804,0.570862099,0.349982427,1.571833605,1.7676868,1.679187774,0.461895265,0.470803001,0.465341499
1391,0.495513578,0.529344588,0.222004863,1.526964972,1.574894119,1.677446087,0.472457029,0.500681255,0.474992602
1392,0.561931085,0.411404653,0.07801826,1.574729435,1.624748264,1.670594922,0.462711882,0.482425236,0.478135057
1393,0.460152064,0.392833518,0.315533827,1.630338731,1.664293196,1.727424946,0.465585897,0.480598223,0.468526538
1394,0.524161574,0.453750157,0.304229379,1.549188745,1.68262433,1.751921152,0.477305131,0.486045243,0.479191484
1395,0.526249125,0.397889205,0.412448323,1.633273834,1.710625622,1.723096974,0.488095665,0.490168756,0.457881733
1396,0.55731856,0.298967176,0.388413872,1.625205777,1.67474153,1.612071657,0.479549726,0.512959944,0.463240043
1397,0.572292218,0.520272467,0.330216006,1.602440859,1.682970241,1.727296357,0.482965982,0.492382416,0.463975271
1398,0.369682041,0.509117906,0.200274534,1.575432255,1.729584915,1.643525886,0.478144633,0.49475216,0.462993332
1399,0.477669727,0.511274688,0.340966304,1.62118792,1.68224337,1.651270994,0.472830731,0.469185548,0.477173369
1400,0.438839499,0.510758962,0.310720285,1.631222282,1.642572398,1.732479049,0.461512742,0.486505415,0.462398288
1401,0.36577334,0.403077115,0.534096486,1.65410746,1.647150885,1.750606924,0.478212731,0.482459317,0.476344184
1402,0.43730416,0.6025259,0.281221992,1.65734313,1.667788925,1.754773538,0.485235565,0.479562022,0.480203358
1403,0.523507556,0.554724117,0.28269927,1.551938095,1.75775866,1.650984951,0.473970543,0.482912012,0.48240222
1404,0.514894359,0.504582702,0.359629376,1.620320968,1.713794884,1.592235264,0.487984815,0.493710319,0.47563059
1405,0.634901047,0.44168239,0.282579857,1.612266381,1.726552023,1.713366008,0.457770368,0.485745182,0.477071408
1406,0.462299039,0.361270905,0.283574881,1.528478124,1.667559736,1.647916923,0.473237818,0.504229262,0.458100716
1407,0.39684713,0.480770474,0.300006507,1.621098899,1.714773594,1.66778655,0.45051355,0.502234959,0.461701093
1408,0.474313271,0.377365292,0.140116228,1.562389126,1.717809633,1.693489588,0.457406134,0.491201481,0.477752178
1409,0.409356481,0.59082305,0.38489086,1.552878291,1.63535421,1.660802459,0.465596066,0.468331852,0.45832283
1410,0.478035251,0.490077364,0.29829236,1.622553529,1.625109769,1.662912448,0.459174341,0.499133332,0.478426847
1411,0.412158231,0.603725113,0.354646619,1.614172946,1.763346826,1.670994908,0.478130801,0.4979919,0.466526141
1412,0.567347057,0.564051634,0.265526231,1.623005904,1.590794341,1.671796043,0.494445703,0.495260714,0.47267857
1413,0.409229245,0.353328324,0.440241648,1.548435442,1.596799083,1.717113644,0.472559367,0.485544165,0.473107745
1414,0.547195749,0.541808805,0.23735196,1.544754019,1.703112393,1.594160105,0.495346062,0.482192002,0.452871526
1415,0.567106405,0.426813566,0.242909075,1.601109255,1.668083881,1.748289927,0.492110633,0.479775414,0.472442213
